fear,[fiE],n.害怕，恐惧；担忧
fair,[fZE],a.白皙的；金色的
sunglasses,[5sQn7glB:siz],n.太阳眼镜
aircraft,[5ZEkrB:ft],n.飞机(单复数同)
adventure,[Ed5ventFE],n.冒险，奇遇
break off,[],打断；折断
flight,[flait],n.楼梯的一段
reception,[ri5sepFEn],a.接待
reception desk,[],接待处
Venice,[5venis],n.威尼斯(意大利港市)
Antonio,[An5tEuniEu],n.安东尼奥(男名)
Bassanio,[bE5sB:niEu],n.巴萨尼奥(男名)
be in love with,[],与…相爱
Portia,[5pC:FjE],n.鲍西娅(女名)
ducat,[5dQkEt],n.曾在欧洲通用的金币
Shylock,[5FailEk],n.夏洛克(男名)
moneylender,[5mQni7lendE],n.放债者
publicly,[5pQblikli],ad.公开地；当众
greedy,[5gri:di],a.贪婪的
agreement,[E5gri:mEnt],n.契约；协议；一致
make a promise,[],答应，允诺
flesh,[fleF],n.肉
maid,[meid],n.女仆；侍女
Nerissa,[ni5risE],n.尼莉莎(女名)
trial,[5traiEl],n.试验；试用；审判
court,[kC:t],n.法庭
mercy,[5mE:si],n.怜悯
merciful,[5mE:siful],a.仁慈的，宽大的
bitter,[5bitE],a.怀恨的；厉害的
weakness,[5wi:knis],n.软弱
judgement,[5dVQdVmEnt],n.裁判
desire,[di5zaiE],vt.要求，期望
learned,[5lE:nid],a.有才华的；博学的
Rome,[rEum],n.罗马(意大利首都)
take one's seat,[],就坐
greet,[gri:t],vt.问候，向…致敬
greeting,[5gri:tiN],n.问候；致敬；祝贺
troublesome,[5trQblsEm],a.令人烦恼的；讨厌的
be seated,[],坐下；坐着
bless,[bles],vt.保佑；祝福
use one's head,[],动脑筋；仔细考虑
according,[E5kC:diN],a.按照，根据
according to,[],根据…
do the deed,[],付诸行动；生效
take...in one's arm,[],(拥)抱
drop,[drCp],n.滴
justice,[5dVQstis],n.正义；公正
at the mercy of,[],在…支配下
punishment,[5pQniFmEnt],n.惩罚
comfort,[5kQmfEt],n.安慰；慰藉
pride,[praid],n.自豪
take pride in,[],以…自豪
relation,[ri5leiFEn],n.关系，亲属
role,[rEul],n.角色
play the role of,[],扮演…角色
queen,[kwi:n],n.皇后
treasure,[5treVE],n.金银财宝；珍宝
absent,[5AbsEnt7 Eb5sent],a.缺席，不在
anger,[5ANgE],n.愤怒；气愤
poet,[5pEuit],n.诗人
Eric,[5erik],n.埃里克
permit,[5pE:mit],n.执照；许可证
downtown,[5daun5taun],n.城市的商业区
hibernate,[5haibEneit],vi.冬眠
hibernation,[7haibE5neiFEn],n.冬眠
squirrel,[5skwirEl],n.松鼠
frog,[frCg],n.蛙
mud,[mQd],n.泥，泥浆
loose,[lu:s],a.松散的；宽松的
warm-blooded,[5wC:m7blQdid],a.(动物)热血的
wolf,[wulf],n.狼
keep up,[],保持；维持；继续
cold-blooded,[5kEuld 5blQdid],a.(动物)冷血的
tail,[teil],n.(动物的)尾巴
lung,[lQN],n.肺脏，肺
everyday,[5evridei],a.每日的，日常的
standard,[5stAndEd],a.标准的
Ford,[fC:d],n.福特(人名)
show off,[],炫耀
flat,[flAt],n.楼中一套房间；公寓
apartment,[E5pB:tmEnt],n.楼中一套房间；公寓
high-rise,[5hai5raiz],a.多层的；高层的
high-rise block,[],高楼；大厦
postman,[5pEustmEn],n.邮递员
mailman,[5meilmEn],n.邮递员(美)
mailbox,[5meilbCks],n.邮筒；邮箱
letter box,[],n.邮筒；邮箱(美)
part-time,[5pB:t5taim],a.兼职的
department store,[],百货商场
silly,[5sili],a.糊涂的，傻的
